userId,install_date,registration_date,gender,followings,media_source
633239753750b134e65bcaa9,2022-09-26,,iPreferNotToSay,,Organic
6277000306a266f55b42b23b,2022-05-07,2022-05-07,iPreferNotToSay,20,bytedanceglobal_int
626fff1f5994ecc0b626ff49,2022-05-02,2022-05-02,female,491,Organic
6339300b94c9c82f2a4a0da6,2022-10-02,,iPreferNotToSay,,Organic
6322328a76635ebba780febe,2022-09-14,2022-09-14,iPreferNotToSay,2,Organic
62b9cee45f25bf441504f19f,2022-06-27,2022-06-27,iPreferNotToSay,4,googleadwords_int
6338cf8c94c9c82f2a49e1a8,2022-10-01,,iPreferNotToSay,,Organic
633a0d6494c9c82f2a4a4e33,2022-10-02,2022-10-02,iPreferNotToSay,12,bytedanceglobal_int
633925e994c9c82f2a4a096f,2022-10-02,,iPreferNotToSay,,Organic
633ad9e094c9c82f2a4a8076,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
632f48c2d177d1dbd90571e0,2022-09-24,,iPreferNotToSay,,Organic
62aef7f5f4e06617831f6c67,2022-06-19,,iPreferNotToSay,,Organic
632d03dcb3a133512ae43a33,2022-09-23,2022-09-23,iPreferNotToSay,1080,Organic
6339267094c9c82f2a4a099b,2022-10-02,,iPreferNotToSay,,Organic
62cda7ffba36c375cd1319a1,2022-07-12,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
6334e51930b4f027e73ab22a,2022-09-29,,iPreferNotToSay,,Organic
6299d222f5953b67205419d5,2022-06-03,2022-06-09,iPreferNotToSay,142,googleadwords_int
6267e90bbb5d76849eddff28,2022-04-26,2022-04-26,iPreferNotToSay,,bytedanceglobal_int
6335d30a38c52fb3346e909d,2022-09-29,2022-09-29,iPreferNotToSay,,bytedanceglobal_int
632d16ccdb7721375ed60231,2022-09-23,2022-09-23,iPreferNotToSay,106,bytedanceglobal_int
629cb71f030120c27b3d8712,2022-06-05,2022-06-05,male,77,Facebook Ads
633a4fa994c9c82f2a4a6176,2022-10-03,,iPreferNotToSay,,Organic
6338af3c94c9c82f2a49d828,2022-10-01,2022-10-01,male,,Facebook Ads
6339c4a994c9c82f2a4a3090,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
6337973e94c9c82f2a498e4a,2022-10-01,2022-10-01,iPreferNotToSay,18,Organic
6339b55e94c9c82f2a4a2b44,2022-10-02,2022-10-02,iPreferNotToSay,12,Organic
63379e9908aa4f2581ac63f6,2022-10-01,,iPreferNotToSay,,Organic
628c121689a1814daa3a5bfa,2022-05-23,2022-05-23,iPreferNotToSay,,Organic
62f826971e79067d6906f1a8,2022-08-13,,iPreferNotToSay,,Organic
6280ee81c219b6b233d2bd4e,2022-05-15,2022-05-15,iPreferNotToSay,194,googleadwords_int
62901e2977727f41ef589dab,2022-05-27,2022-12-19,iPreferNotToSay,,Organic
6339f77108aa4f2581ad0e95,2022-10-02,2022-10-02,male,,bytedanceglobal_int
62b73984987d6419fa5f1c43,2022-06-25,2022-06-25,female,2730,Organic
633b371408aa4f2581ad6458,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
633a1b2c94c9c82f2a4a5366,2022-10-02,2022-10-02,female,14,Organic
624a4e38ed27fef13e77073e,2022-04-04,2022-04-04,male,1149,bytedanceglobal_int
62f1d2b4ce2d967642407eab,2022-08-09,2022-08-09,female,367,Organic
63384cd408aa4f2581ac9097,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
6333200ad177d143d0066883,2022-09-27,2022-10-01,iPreferNotToSay,,googleadwords_int
62697e05bb5d7623b8df0d36,2022-04-27,2022-04-27,iPreferNotToSay,24,bytedanceglobal_int
626c2cf4bb5d7607cee10cb0,2022-04-29,2022-04-29,iPreferNotToSay,350,bytedanceglobal_int
6256c13bb21521058a0dbbfb,2022-04-13,2022-04-13,iPreferNotToSay,22,Facebook Ads
6280893fe640bebb1ddf45e1,2022-05-15,,iPreferNotToSay,,Organic
6337a65e94c9c82f2a4992af,2022-10-01,2022-11-14,male,28,Organic
633845ea94c9c82f2a49b7a6,2022-10-01,,iPreferNotToSay,,Organic
6339d39108aa4f2581acfeb5,2022-10-02,2022-10-02,iPreferNotToSay,,bytedanceglobal_int
62ef35bece2d968c163ff0bf,2022-08-07,,iPreferNotToSay,,Organic
631c9ad1e5b4823aec41aa86,2022-09-10,,iPreferNotToSay,,Organic
63340cfed177d1dc1906cb32,2022-09-28,2022-09-28,male,1709,Organic
6339984794c9c82f2a4a24b3,2022-10-02,2022-10-02,male,5,Organic
62c9b86e95d3ce33646ee919,2022-07-09,2022-07-09,male,84,Organic
63386e3c08aa4f2581ac9a96,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
631915b776635ed0507dd4bd,2022-09-07,2022-09-07,male,1202,Organic
6250ef4fc0dc553fcbae25a6,2022-04-09,2022-04-09,male,17,Organic
6338a3e894c9c82f2a49d41c,2022-10-01,2022-10-01,iPreferNotToSay,12,Facebook Ads
62a9d022b06e90e88ebe5efc,2022-06-15,2022-06-15,iPreferNotToSay,,googleadwords_int
63371d4208aa4f2581ac3b15,2022-09-30,2022-09-30,male,,bytedanceglobal_int
627f6b9fe640be1484dea787,2022-05-14,2022-05-14,male,34,Facebook Ads
62cb164ff902a1b1769b027e,2022-07-10,2022-07-10,male,143,googleadwords_int
633889fd94c9c82f2a49cc26,2022-10-01,,iPreferNotToSay,,Organic
63378e9d08aa4f2581ac5f52,2022-10-01,,iPreferNotToSay,,Organic
6330e39dd177d1d79705eedd,2022-09-25,2022-09-25,male,20,bytedanceglobal_int
6338770a08aa4f2581ac9e16,2022-10-01,,iPreferNotToSay,,Organic
626996d7bb5d760db4df2148,2022-04-27,2022-04-27,male,291,googleadwords_int
6338334008aa4f2581ac8a22,2022-10-01,2022-10-01,male,12,bytedanceglobal_int
633b4c0594c9c82f2a4a9f91,2022-10-03,,iPreferNotToSay,,Organic
633a3d7808aa4f2581ad27ef,2022-10-03,,iPreferNotToSay,,Organic
6339e78594c9c82f2a4a3ec3,2022-10-02,2022-10-02,iPreferNotToSay,12,bytedanceglobal_int
6337e4fb94c9c82f2a49a2b8,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
6333ade1d177d1fdc506b75d,2022-09-28,2022-11-04,male,,Organic
63391d9408aa4f2581acd063,2022-10-02,2022-10-02,iPreferNotToSay,3,Facebook Ads
62ad7e13f4e066869b1ef459,2022-06-18,2022-06-20,iPreferNotToSay,19,Organic
6338878208aa4f2581aca377,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
6337b35f94c9c82f2a4995ec,2022-10-01,2022-10-04,iPreferNotToSay,,Organic
6338ccd908aa4f2581acba37,2022-10-01,2022-10-01,male,,Organic
62ba7b5af608bfe111b854d5,2022-06-28,2022-07-26,iPreferNotToSay,15,Organic
6336663730b4f027e73ae682,2022-09-30,,iPreferNotToSay,,Organic
6333e676d177d16b8d06c38e,2022-09-28,,iPreferNotToSay,,Organic
628cb5c1e0f1800d30cae53a,2022-05-24,,iPreferNotToSay,,Organic
6292502e03012059873908a9,2022-05-28,2022-05-28,iPreferNotToSay,1,restricted
630b6ef744af591800cf0a8e,2022-08-28,2022-08-28,male,57,googleadwords_int
633ab71d08aa4f2581ad451c,2022-10-03,2022-10-03,iPreferNotToSay,1,Organic
6273ca5006a2667f57400fb0,2022-05-05,2022-05-05,iPreferNotToSay,16,bytedanceglobal_int
6339e60c08aa4f2581ad07b6,2022-10-02,2022-10-02,iPreferNotToSay,19,bytedanceglobal_int
6293e7e3f5953bbfc451c55d,2022-05-29,2022-05-30,male,383,Organic
6324f345f4d17ae20a3073fd,2022-09-16,2022-11-28,iPreferNotToSay,3655,bytedanceglobal_int
6338f93e08aa4f2581acc690,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
6338d1aa94c9c82f2a49e258,2022-10-01,2022-10-01,iPreferNotToSay,2,Organic
6339f4c594c9c82f2a4a456e,2022-10-02,,iPreferNotToSay,,Organic
6335009238c52fb3346e7a89,2022-09-29,,iPreferNotToSay,,Organic
633b4e5594c9c82f2a4aa0ab,2022-10-03,2022-10-03,male,,bytedanceglobal_int
6339777b94c9c82f2a4a1c63,2022-10-02,2022-10-02,male,,bytedanceglobal_int
6338e28594c9c82f2a49e5c4,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
63393e1194c9c82f2a4a11d2,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
6271eff806a266075b3eaef6,2022-05-04,2022-05-06,iPreferNotToSay,1863,Organic
623df23c66999d14e02d1932,2022-03-25,2022-03-25,female,507,Organic
633afd4508aa4f2581ad5559,2022-10-03,2022-10-03,female,10,Facebook Ads
63387ab508aa4f2581ac9f83,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
62ca3b2795d3ce9ba86f54c9,2022-07-10,,iPreferNotToSay,,Organic
631a4d28e5b48291a840f2e2,2022-09-08,2022-09-08,iPreferNotToSay,17,Organic
630c3a61bea98e3544fd133d,2022-08-29,,iPreferNotToSay,,Organic
6339f6e294c9c82f2a4a4644,2022-10-02,2022-10-02,iPreferNotToSay,,bytedanceglobal_int
633268fbd177d13c4b0649b0,2022-09-27,2022-09-27,iPreferNotToSay,,bytedanceglobal_int
6296e20803012003b83b7a70,2022-06-01,2022-06-15,male,3318,Organic
62954c480301204c163adf58,2022-05-30,2023-01-02,iPreferNotToSay,,Organic
6336012b30b4f027e73ad636,2022-09-29,2022-09-29,iPreferNotToSay,,bytedanceglobal_int
63374da494c9c82f2a4976ec,2022-09-30,2022-09-30,male,32,Organic
63393bf594c9c82f2a4a1168,2022-10-02,2022-10-02,male,,Organic
633b5dd794c9c82f2a4aa63c,2022-10-03,,iPreferNotToSay,,Organic
633b207794c9c82f2a4a914b,2022-10-03,2022-10-03,male,3,Organic
62f0d43da92caa72c9522975,2022-08-08,2022-08-08,iPreferNotToSay,102,Organic
6338540194c9c82f2a49bb48,2022-10-01,2022-10-01,iPreferNotToSay,13,bytedanceglobal_int
630fdd1fdf4842031c670d7f,2022-08-31,2023-02-01,iPreferNotToSay,,Organic
627b0cf006a266e8a846069a,2022-05-11,2022-05-11,iPreferNotToSay,13,bytedanceglobal_int
6337f27b94c9c82f2a49a4aa,2022-10-01,2022-10-06,iPreferNotToSay,,Facebook Ads
6337c8ec94c9c82f2a499b69,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
62f607ea1e79062b5c0655ad,2022-08-12,2022-09-28,iPreferNotToSay,1,Organic
633b051b94c9c82f2a4a89cc,2022-10-03,,iPreferNotToSay,,Organic
62d66be26d3b713062df16fe,2022-07-19,,iPreferNotToSay,,Organic
633b595508aa4f2581ad70d8,2022-10-03,2022-10-03,male,,Facebook Ads
632c36e2fafcf1d52e20a602,2022-09-22,2022-09-22,male,15,Organic
6337fd1908aa4f2581ac7e6a,2022-10-01,,iPreferNotToSay,,Organic
62b80635403668f5be200a21,2022-06-26,,iPreferNotToSay,,Organic
6338349d08aa4f2581ac8a8a,2022-10-01,,iPreferNotToSay,,Organic
6337551094c9c82f2a497931,2022-09-30,,iPreferNotToSay,,Organic
6334aef438c52fb3346e6d5d,2022-09-28,2022-10-01,female,12,bytedanceglobal_int
62bfa3a7330bb7799d534fd5,2022-07-02,2022-07-02,male,389,snapchat_int
62a38d96b7c379689caf3ee1,2022-06-10,2022-06-10,female,506,Organic
6339e04308aa4f2581ad02c1,2022-10-02,2022-10-02,iPreferNotToSay,,bytedanceglobal_int
626dfb41bb5d761e2de24a35,2022-05-01,2022-05-01,male,1251,bytedanceglobal_int
633b70ee08aa4f2581ad78fe,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
633aefe408aa4f2581ad52a4,2022-10-03,,iPreferNotToSay,,Organic
633862be94c9c82f2a49beed,2022-10-01,2022-10-01,male,12,bytedanceglobal_int
63341defd177d1486506cd60,2022-09-28,2022-09-28,iPreferNotToSay,1,Facebook Ads
63386a9f08aa4f2581ac99a4,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
632221ace5b4822971432639,2022-09-14,2022-09-14,iPreferNotToSay,27,Organic
633226923750b116655bc092,2022-09-26,2022-09-28,male,26,Organic
62a3aac7ccee0614ade8c28e,2022-06-10,2022-07-10,iPreferNotToSay,37,Organic
628aa4f28da608f5a457cd00,2022-05-22,2022-05-22,iPreferNotToSay,254,bytedanceglobal_int
6339cb3708aa4f2581acfaf4,2022-10-02,2022-10-02,iPreferNotToSay,,Facebook Ads
63367f9a30b4f027e73ae978,2022-09-30,,iPreferNotToSay,,Organic
62ce0d17f0713f1b0da3762e,2022-07-13,2022-07-13,iPreferNotToSay,18,Organic
633b442108aa4f2581ad6a05,2022-10-03,2022-10-03,iPreferNotToSay,6,Facebook Ads
62e921bc0eb4330b687f74cc,2022-08-02,2022-08-10,iPreferNotToSay,75,Organic
63378e3594c9c82f2a498c23,2022-10-01,,iPreferNotToSay,,Organic
62578f28e4d2a71c5620f517,2022-04-14,2022-04-14,male,58,bytedanceglobal_int
6339da3008aa4f2581ad00f7,2022-10-02,2022-10-02,male,,Organic
6273634606a266a3193fd05f,2022-05-05,2022-05-05,iPreferNotToSay,933,Facebook Ads
633aa59608aa4f2581ad4113,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
6337ccb494c9c82f2a499c54,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
6333447a3750b1e2f95c044b,2022-09-27,2022-11-20,iPreferNotToSay,,googleadwords_int
6339f57a94c9c82f2a4a45c0,2022-10-02,,iPreferNotToSay,,Organic
6339bd8108aa4f2581acf65d,2022-10-02,2022-10-02,male,,Facebook Ads
6337f92b94c9c82f2a49a596,2022-10-01,2022-10-01,male,,restricted
633a204b08aa4f2581ad1c9f,2022-10-02,2022-10-02,male,,Organic
63268d64fafcf17ffd1f3ffd,2022-09-18,2022-10-05,female,252,Organic
62b340870c7c8d2693380a85,2022-06-22,2022-06-22,male,1636,googleadwords_int
63387a8e08aa4f2581ac9f7e,2022-10-01,,iPreferNotToSay,,Organic
63375de994c9c82f2a497bf1,2022-09-30,2022-09-30,male,294,Organic
628046cde640be519fdf21d7,2022-05-15,2022-05-26,iPreferNotToSay,11,Organic
628bc27fe0f1804108ca8639,2022-05-23,2022-05-23,male,27,bytedanceglobal_int
62f302f1a92caa189752a391,2022-08-10,,iPreferNotToSay,,Organic
63315acc3750b1a88f5b90b8,2022-09-26,2022-12-29,male,21,Organic
633a4e0308aa4f2581ad2c56,2022-10-03,2022-10-03,male,12,bytedanceglobal_int
63305cf43750b122c45b3f0a,2022-09-25,2022-09-25,male,,Facebook Ads
62e7390d0eb433fb4c7f1603,2022-08-01,2022-10-02,male,,Organic
6338981194c9c82f2a49d099,2022-10-01,2022-10-01,iPreferNotToSay,12,Organic
633aa44794c9c82f2a4a73c0,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
628896ef8da608ab38568afe,2022-05-21,2022-05-21,male,107,Facebook Ads
6337dbb494c9c82f2a49a04d,2022-10-01,2022-10-01,male,1,bytedanceglobal_int
62d23fa7755b0829e1094e61,2022-07-16,,iPreferNotToSay,,Organic
6337920008aa4f2581ac604b,2022-10-01,2022-11-11,male,12,Organic
6332821d3750b1ac435be4c5,2022-09-27,2022-09-27,male,57,Organic
62819d40c219b64302d3769c,2022-05-16,2022-05-16,male,368,Facebook Ads
633732f494c9c82f2a496e73,2022-09-30,2022-09-30,iPreferNotToSay,22,bytedanceglobal_int
6339a20c94c9c82f2a4a268a,2022-10-02,2022-10-02,iPreferNotToSay,10,Facebook Ads
6339bdcc94c9c82f2a4a2e0f,2022-10-02,2022-10-02,male,,Organic
6278a2b006a2664d674426da,2022-05-09,2022-05-09,iPreferNotToSay,130,googleadwords_int
6338319308aa4f2581ac89b4,2022-10-01,,iPreferNotToSay,,Organic
62b36b6f62a6a800d31896d2,2022-06-22,2022-10-02,male,12,Organic
6337ee9494c9c82f2a49a416,2022-10-01,2022-10-01,male,,Facebook Ads
629779c5f5953b24ab532fd0,2022-06-01,2022-06-26,iPreferNotToSay,68,bytedanceglobal_int
62957a13f5953b164e5279cf,2022-05-31,2022-05-31,iPreferNotToSay,3315,Organic
63335d3ad177d16b44067c99,2022-09-27,,iPreferNotToSay,,Organic
6333fa8ed177d11b5c06c658,2022-09-28,2022-09-28,iPreferNotToSay,,bytedanceglobal_int
6337d16b94c9c82f2a499dd9,2022-10-01,2022-10-01,female,,Facebook Ads
62c32a52934b5e8249f06ed7,2022-07-04,2022-07-27,male,76,Organic
6307ac440632b3553b300dcf,2022-08-25,2022-11-10,male,46,Organic
6337a5e108aa4f2581ac6b33,2022-10-01,,iPreferNotToSay,,Organic
6258feb6e4d2a7e16921bca0,2022-04-15,2022-04-15,male,9,bytedanceglobal_int
63390bea94c9c82f2a49f0bb,2022-10-02,2022-10-02,male,,Facebook Ads
632fce2a3750b196e35b1cc0,2022-09-25,2022-09-25,iPreferNotToSay,1,Organic
633374443750b18a895c2632,2022-09-27,2022-12-08,male,,Organic
633911e708aa4f2581accc80,2022-10-02,2022-10-02,iPreferNotToSay,12,Facebook Ads
62ab1dcd1f305d7d160181f3,2022-06-16,2022-06-16,male,150,googleadwords_int
6293a406f5953bc6cd517886,2022-05-29,,iPreferNotToSay,,Organic
624eadb1b215217ff108e169,2022-04-07,2022-08-03,iPreferNotToSay,21,Facebook Ads
63386f8994c9c82f2a49c38f,2022-10-01,,iPreferNotToSay,,Organic
6338542494c9c82f2a49bb58,2022-10-01,2022-10-01,male,,Facebook Ads
62aa7b12c111041929dc4ac7,2022-06-16,2022-06-16,male,34,Organic
6269bb97cbde3a70bffa7bfe,2022-04-27,2022-04-27,male,5,bytedanceglobal_int
6335be9d38c52fb3346e8dde,2022-09-29,2022-09-29,male,,Organic
6337911994c9c82f2a498ca2,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
63399aa994c9c82f2a4a251a,2022-10-02,2022-10-02,male,12,bytedanceglobal_int
6339255908aa4f2581acd2a6,2022-10-02,2022-10-02,male,,Organic
633a0c8308aa4f2581ad1669,2022-10-02,2022-10-02,male,,Facebook Ads
6336262330b4f027e73addec,2022-09-29,2022-11-14,iPreferNotToSay,1,Facebook Ads
633896c108aa4f2581aca8c3,2022-10-01,2023-03-19,male,12,Organic
633b716c94c9c82f2a4aacdc,2022-10-03,,iPreferNotToSay,,Organic
63360a3d38c52fb3346e9ab5,2022-09-29,2022-09-29,iPreferNotToSay,240,Organic
6337d3b508aa4f2581ac7770,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
6339011708aa4f2581acc88b,2022-10-02,2022-10-02,female,89,Organic
6339608c08aa4f2581acdfba,2022-10-02,2022-10-02,iPreferNotToSay,,Facebook Ads
6338d09394c9c82f2a49e20a,2022-10-01,2022-10-01,male,,bytedanceglobal_int
63387ce208aa4f2581ac9fe7,2022-10-01,2022-10-01,female,12,Organic
623ff12eed27fe327572a9dd,2022-03-27,2022-04-26,male,2404,Organic
631c90c576635e14777f4cea,2022-09-10,2022-09-10,iPreferNotToSay,47,Organic
6333765d3750b173515c26af,2022-09-27,2022-09-27,male,1,Organic
633ab6c708aa4f2581ad4508,2022-10-03,2022-10-03,male,,Facebook Ads
633aba0894c9c82f2a4a791d,2022-10-03,2023-04-13,iPreferNotToSay,,Organic
633751f394c9c82f2a497874,2022-09-30,2022-10-01,male,303,Organic
6337b7af08aa4f2581ac6fb5,2022-10-01,,iPreferNotToSay,,Organic
633b449f94c9c82f2a4a9d02,2022-10-03,2022-10-03,iPreferNotToSay,,Facebook Ads
626f5966cbde3a3d73fec620,2022-05-02,2022-05-02,male,603,googleadwords_int
6338626594c9c82f2a49bed2,2022-10-01,,iPreferNotToSay,,Organic
62fef9260632b3bef92e68d1,2022-08-19,,iPreferNotToSay,,Organic
62b4eb34681ad5a9b6360c84,2022-06-23,2023-01-16,iPreferNotToSay,,Organic
6337961f08aa4f2581ac6157,2022-10-01,2022-10-01,male,,bytedanceglobal_int
62f54a3df85e26b6a18c923a,2022-08-11,2022-09-24,iPreferNotToSay,12,Organic
63397d4408aa4f2581ace59c,2022-10-02,2022-10-02,iPreferNotToSay,,bytedanceglobal_int
633b2d4594c9c82f2a4a9501,2022-10-03,2022-10-03,male,,bytedanceglobal_int
6294f57403012025413aabaf,2022-05-30,,iPreferNotToSay,,Organic
62d6398c6d3b7160f3df0bc9,2022-07-19,2023-02-04,iPreferNotToSay,27,Organic
63399c7d08aa4f2581acedee,2022-10-02,2022-10-02,female,,Organic
633aed4e94c9c82f2a4a84b2,2022-10-03,,iPreferNotToSay,,Organic
62bda12121d28f2c1644c11c,2022-06-30,2022-07-05,female,12,Organic
6338b41c94c9c82f2a49da36,2022-10-01,2022-10-01,male,19,bytedanceglobal_int
62a5af11ccee067384e9cc8e,2022-06-12,2022-06-12,iPreferNotToSay,147,googleadwords_int
63389eeb08aa4f2581acabb0,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
633979a094c9c82f2a4a1d1c,2022-10-02,2022-10-02,iPreferNotToSay,,restricted
628b7c7589a18135713a11c3,2022-05-23,2022-05-23,iPreferNotToSay,376,bytedanceglobal_int
6338ed4a08aa4f2581acc368,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
6338b85208aa4f2581acb411,2022-10-01,,iPreferNotToSay,,Organic
629be1d1f5953b47f154d993,2022-06-04,2022-06-08,male,157,bytedanceglobal_int
6301d8970632b3a51d2efe7f,2022-08-21,2022-08-22,male,195,Facebook Ads
633a786b94c9c82f2a4a6b10,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
63343d6a3750b149d05c6ad6,2022-09-28,2022-09-29,male,26,Organic
633aac9208aa4f2581ad42a2,2022-10-03,2022-10-04,iPreferNotToSay,13,bytedanceglobal_int
632d6be1b3a133e086e44c4f,2022-09-23,2022-09-23,male,25,Facebook Ads
62ae8eaef4e0660e7b1f4cd0,2022-06-19,2022-06-19,male,16,Facebook Ads
6337960894c9c82f2a498dd6,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
6338605d08aa4f2581ac9674,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
6335bf5330b4f027e73acbe0,2022-09-29,,iPreferNotToSay,,Organic
6339783694c9c82f2a4a1c95,2022-10-02,2022-10-02,male,,Organic
62acc3a231a8cfc7ffa88ab7,2022-06-17,,iPreferNotToSay,,Organic
6299067ff5953bb22453d2fe,2022-06-02,2022-06-02,male,2,Organic
629c5d17f5953b67a3550e3f,2022-06-05,2022-06-05,male,6855,restricted
62bd576f21d28f9fb744b1e3,2022-06-30,2022-06-30,female,14,Organic
6339e8b308aa4f2581ad0888,2022-10-02,,iPreferNotToSay,,Organic
625ef2483552db308ac3a134,2022-04-19,2022-04-19,iPreferNotToSay,105,Organic
62754e4a5994ec306f2ae824,2022-05-06,,iPreferNotToSay,,Organic
632cb215db772157dcd58d81,2022-09-22,2022-10-01,male,14,googleadwords_int
6339ed5b94c9c82f2a4a409f,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
63351d5838c52fb3346e7e69,2022-09-29,2022-09-29,male,,Organic
633a4e3894c9c82f2a4a6124,2022-10-03,,iPreferNotToSay,,Organic
6270a0925994ec750c277271,2022-05-03,2022-05-03,iPreferNotToSay,14,Organic
6339c9a908aa4f2581acfa5a,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
62cab8acf902a1413a9aeb2f,2022-07-10,2022-07-10,male,250,Organic
633873fe94c9c82f2a49c51f,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
62c18b87dfb6322bad2c3dc1,2022-07-03,2022-07-03,iPreferNotToSay,39,Organic
63333820d177d19221066ce2,2022-09-27,2022-09-27,iPreferNotToSay,,Facebook Ads
628bbacd89a1813dad3a3415,2022-05-23,2022-05-23,iPreferNotToSay,,Facebook Ads
629d42a7030120df213e3945,2022-06-05,2022-06-05,female,189,Organic
63250ab0fafcf174b51e8a38,2022-09-16,2022-09-16,iPreferNotToSay,14,bytedanceglobal_int
633ae3fe08aa4f2581ad5008,2022-10-03,2022-10-03,male,,bytedanceglobal_int
6271c5d15994ec2c1f283169,2022-05-04,2022-05-04,female,18,googleadwords_int
633549d038c52fb3346e82da,2022-09-29,2022-10-03,iPreferNotToSay,,Facebook Ads
633b5b7b08aa4f2581ad7198,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
624f6042b2152142aa09553c,2022-04-07,2022-04-07,iPreferNotToSay,339,bytedanceglobal_int
6334dd1038c52fb3346e754e,2022-09-28,,iPreferNotToSay,,Organic
62ee1623ce2d96078f3f72a0,2022-08-06,,iPreferNotToSay,,Organic
62548adfb21521ef720c5d69,2022-04-11,2022-04-11,male,110,Organic
63384fa594c9c82f2a49b9fd,2022-10-01,,iPreferNotToSay,,Organic
6337b73108aa4f2581ac6f90,2022-10-01,2022-10-01,iPreferNotToSay,4,Facebook Ads
62b87f72403668d0262028da,2022-06-26,2022-06-26,male,14,Organic
63066e2eab766d0e2ff91a1c,2022-08-24,2022-12-15,iPreferNotToSay,,Organic
633805de94c9c82f2a49a79a,2022-10-01,,iPreferNotToSay,,Organic
6339c58508aa4f2581acf914,2022-10-02,,iPreferNotToSay,,Organic
6337fe3f08aa4f2581ac7e90,2022-10-01,2022-10-01,male,13,Organic
6337ad7d94c9c82f2a4994ae,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
62ac35d81f305d422802539b,2022-06-17,2022-06-17,female,125,Facebook Ads
6338967c94c9c82f2a49d024,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
6338a3ba94c9c82f2a49d413,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
62948d69f5953bedfc5217d4,2022-05-30,2022-05-30,male,13,bytedanceglobal_int
633acdb194c9c82f2a4a7da5,2022-10-03,2022-10-03,female,2,Organic
63336630d177d1746f067e96,2022-09-27,2022-09-27,female,60,Facebook Ads
633a94d994c9c82f2a4a711a,2022-10-03,,iPreferNotToSay,,Organic
63399afe94c9c82f2a4a252e,2022-10-02,2022-10-02,male,,Facebook Ads
62f18cb8ce2d9677fc404f52,2022-08-08,2023-03-09,iPreferNotToSay,519,Organic
628fb5b677727fdf105868d5,2022-05-26,2022-05-26,iPreferNotToSay,101,restricted
6339dd1394c9c82f2a4a3912,2022-10-02,,iPreferNotToSay,,Organic
6333a33e3750b1adb85c42c5,2022-09-28,2022-09-28,male,,googleadwords_int
62ffb4b3ab766dd73cf76b51,2022-08-19,2022-08-19,male,,Organic
6304d4c40632b36c4e2f8eb0,2022-08-23,2022-08-23,female,441,Organic
633ae6d208aa4f2581ad50a9,2022-10-03,2022-10-03,iPreferNotToSay,4,Organic
627dc0f4e640beedfdddf7c5,2022-05-13,2022-05-13,iPreferNotToSay,321,bytedanceglobal_int
632104d876635e2b8e80b1d5,2022-09-13,,iPreferNotToSay,,Organic
632b887cf4d17a5f78326d3c,2022-09-21,2022-09-21,female,4,Organic
63388d4f94c9c82f2a49cd5a,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
633427203750b1d8bc5c674d,2022-09-28,,iPreferNotToSay,,Organic
633993eb08aa4f2581aceb56,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
63374e5008aa4f2581ac49b5,2022-09-30,,iPreferNotToSay,,Organic
6338467308aa4f2581ac8f53,2022-10-01,2022-10-01,male,13,bytedanceglobal_int
6330c6ea3750b1146e5b6d9a,2022-09-25,,iPreferNotToSay,,Organic
6338732894c9c82f2a49c4b9,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
633580fd30b4f027e73ac5fe,2022-09-29,2022-09-29,iPreferNotToSay,14,Facebook Ads
633aa15f08aa4f2581ad404d,2022-10-03,2022-10-03,female,,Organic
633b1e1108aa4f2581ad5cdd,2022-10-03,2022-10-03,iPreferNotToSay,73,bytedanceglobal_int
